Image_path,Label
CelebA_Spoof\Data\train\9855\live\142783.jpg,0
CelebA_Spoof\Data\train\9855\live\174151.jpg,0
CelebA_Spoof\Data\train\9855\live\193695.jpg,0
CelebA_Spoof\Data\train\9855\live\237890.jpg,0
CelebA_Spoof\Data\train\9855\live\243954.jpg,0
CelebA_Spoof\Data\train\9855\live\256008.jpg,0
CelebA_Spoof\Data\train\9855\live\257791.jpg,0
CelebA_Spoof\Data\train\9855\live\285025.jpg,0
CelebA_Spoof\Data\train\9855\live\301534.jpg,0
CelebA_Spoof\Data\train\9855\live\307636.jpg,0
CelebA_Spoof\Data\train\9855\live\327075.jpg,0
CelebA_Spoof\Data\train\9855\live\369402.jpg,0
CelebA_Spoof\Data\train\9855\live\391408.jpg,0
CelebA_Spoof\Data\train\9855\live\403119.jpg,0
CelebA_Spoof\Data\train\9855\live\414622.jpg,0
CelebA_Spoof\Data\train\9855\live\447811.jpg,0
CelebA_Spoof\Data\train\9855\live\459305.jpg,0
CelebA_Spoof\Data\train\9855\live\466305.jpg,0
CelebA_Spoof\Data\train\9858\live\033721.jpg,0
CelebA_Spoof\Data\train\9858\live\368765.jpg,0
CelebA_Spoof\Data\train\9860\live\094365.jpg,0
CelebA_Spoof\Data\train\9861\live\026730.jpg,0
CelebA_Spoof\Data\train\9861\live\117262.jpg,0
CelebA_Spoof\Data\train\9861\live\126188.jpg,0
CelebA_Spoof\Data\train\9861\live\169913.jpg,0
CelebA_Spoof\Data\train\9861\live\204441.jpg,0
CelebA_Spoof\Data\train\9861\live\209932.jpg,0
CelebA_Spoof\Data\train\9861\live\213355.jpg,0
CelebA_Spoof\Data\train\9861\live\213798.jpg,0
CelebA_Spoof\Data\train\9861\live\245582.jpg,0
CelebA_Spoof\Data\train\9861\live\278612.jpg,0
CelebA_Spoof\Data\train\9861\live\385313.jpg,0
CelebA_Spoof\Data\train\9861\live\410875.jpg,0
CelebA_Spoof\Data\train\9861\live\420926.jpg,0
CelebA_Spoof\Data\train\9861\live\442369.jpg,0
CelebA_Spoof\Data\train\9862\live\065376.jpg,0
CelebA_Spoof\Data\train\9862\live\123628.jpg,0
CelebA_Spoof\Data\train\9862\live\363957.jpg,0
CelebA_Spoof\Data\train\9862\live\483214.jpg,0
CelebA_Spoof\Data\train\9863\live\006529.jpg,0
CelebA_Spoof\Data\train\9863\live\068768.jpg,0
CelebA_Spoof\Data\train\9863\live\069555.jpg,0
CelebA_Spoof\Data\train\9863\live\075408.jpg,0
CelebA_Spoof\Data\train\9863\live\104624.jpg,0
CelebA_Spoof\Data\train\9863\live\122364.jpg,0
CelebA_Spoof\Data\train\9863\live\151221.jpg,0
CelebA_Spoof\Data\train\9863\live\153810.jpg,0
CelebA_Spoof\Data\train\9863\live\198129.jpg,0
CelebA_Spoof\Data\train\9863\live\265908.jpg,0
CelebA_Spoof\Data\train\9863\live\275185.jpg,0
CelebA_Spoof\Data\train\9863\live\328703.jpg,0
CelebA_Spoof\Data\train\9863\live\344311.jpg,0
CelebA_Spoof\Data\train\9863\live\348396.jpg,0
CelebA_Spoof\Data\train\9863\live\357732.jpg,0
CelebA_Spoof\Data\train\9863\live\394228.jpg,0
CelebA_Spoof\Data\train\9863\live\427095.jpg,0
CelebA_Spoof\Data\train\9863\live\446338.jpg,0
CelebA_Spoof\Data\train\9863\live\474524.jpg,0
CelebA_Spoof\Data\train\9865\live\106552.jpg,0
CelebA_Spoof\Data\train\9865\live\115566.jpg,0
CelebA_Spoof\Data\train\9865\live\138334.jpg,0
CelebA_Spoof\Data\train\9865\live\195225.jpg,0
CelebA_Spoof\Data\train\9865\live\217508.jpg,0
CelebA_Spoof\Data\train\9865\live\262901.jpg,0
CelebA_Spoof\Data\train\9865\live\338292.jpg,0
CelebA_Spoof\Data\train\9865\live\400717.jpg,0
CelebA_Spoof\Data\train\9865\live\474522.jpg,0
CelebA_Spoof\Data\train\9865\live\478777.jpg,0
CelebA_Spoof\Data\train\9866\live\003909.jpg,0
CelebA_Spoof\Data\train\9866\live\014585.jpg,0
CelebA_Spoof\Data\train\9866\live\020948.jpg,0
CelebA_Spoof\Data\train\9866\live\022780.jpg,0
CelebA_Spoof\Data\train\9866\live\044110.jpg,0
CelebA_Spoof\Data\train\9866\live\063520.jpg,0
CelebA_Spoof\Data\train\9866\live\070471.jpg,0
CelebA_Spoof\Data\train\9866\live\070858.jpg,0
CelebA_Spoof\Data\train\9866\live\172169.jpg,0
CelebA_Spoof\Data\train\9866\live\181041.jpg,0
CelebA_Spoof\Data\train\9866\live\193490.jpg,0
CelebA_Spoof\Data\train\9866\live\214288.jpg,0
CelebA_Spoof\Data\train\9866\live\265827.jpg,0
CelebA_Spoof\Data\train\9866\live\293904.jpg,0
CelebA_Spoof\Data\train\9866\live\313025.jpg,0
CelebA_Spoof\Data\train\9866\live\324795.jpg,0
CelebA_Spoof\Data\train\9866\live\341613.jpg,0
CelebA_Spoof\Data\train\9866\live\364299.jpg,0
CelebA_Spoof\Data\train\9866\live\381537.jpg,0
CelebA_Spoof\Data\train\9866\live\384116.jpg,0
CelebA_Spoof\Data\train\9866\live\387957.jpg,0
CelebA_Spoof\Data\train\9866\live\423130.jpg,0
CelebA_Spoof\Data\train\9866\live\433274.jpg,0
CelebA_Spoof\Data\train\9866\live\465663.jpg,0
CelebA_Spoof\Data\train\9866\live\472925.jpg,0
CelebA_Spoof\Data\train\9866\live\479797.jpg,0
CelebA_Spoof\Data\train\9867\live\039717.jpg,0
CelebA_Spoof\Data\train\9867\live\101027.jpg,0
CelebA_Spoof\Data\train\9867\live\139236.jpg,0
CelebA_Spoof\Data\train\9867\live\174259.jpg,0
CelebA_Spoof\Data\train\9867\live\182725.jpg,0
CelebA_Spoof\Data\train\9867\live\198533.jpg,0
CelebA_Spoof\Data\train\9867\live\301518.jpg,0
CelebA_Spoof\Data\train\9867\live\348321.jpg,0
CelebA_Spoof\Data\train\9867\live\358444.jpg,0
CelebA_Spoof\Data\train\9867\live\489636.jpg,0
CelebA_Spoof\Data\train\9868\live\222816.jpg,0
CelebA_Spoof\Data\train\9868\live\230200.jpg,0
CelebA_Spoof\Data\train\9868\live\344826.jpg,0
CelebA_Spoof\Data\train\9868\live\352926.jpg,0
CelebA_Spoof\Data\train\9868\live\406297.jpg,0
CelebA_Spoof\Data\train\987\live\010353.jpg,0
CelebA_Spoof\Data\train\987\live\010390.jpg,0
CelebA_Spoof\Data\train\987\live\010809.jpg,0
CelebA_Spoof\Data\train\987\live\017670.jpg,0
CelebA_Spoof\Data\train\987\live\021030.jpg,0
CelebA_Spoof\Data\train\987\live\024638.jpg,0
CelebA_Spoof\Data\train\987\live\026728.jpg,0
CelebA_Spoof\Data\train\987\live\041947.jpg,0
CelebA_Spoof\Data\train\987\live\045922.jpg,0
CelebA_Spoof\Data\train\987\live\048055.jpg,0
CelebA_Spoof\Data\train\987\live\050096.jpg,0
CelebA_Spoof\Data\train\987\live\052355.jpg,0
CelebA_Spoof\Data\train\987\live\084725.jpg,0
CelebA_Spoof\Data\train\987\live\099542.jpg,0
CelebA_Spoof\Data\train\987\live\108453.jpg,0
CelebA_Spoof\Data\train\987\live\108713.jpg,0
CelebA_Spoof\Data\train\987\live\115608.jpg,0
CelebA_Spoof\Data\train\987\live\126483.jpg,0
CelebA_Spoof\Data\train\987\live\128404.jpg,0
CelebA_Spoof\Data\train\987\live\128848.jpg,0
CelebA_Spoof\Data\train\987\live\135414.jpg,0
CelebA_Spoof\Data\train\987\live\159625.jpg,0
CelebA_Spoof\Data\train\987\live\175304.jpg,0
CelebA_Spoof\Data\train\987\live\188099.jpg,0
CelebA_Spoof\Data\train\987\live\231682.jpg,0
CelebA_Spoof\Data\train\987\live\237181.jpg,0
CelebA_Spoof\Data\train\987\live\245027.jpg,0
CelebA_Spoof\Data\train\987\live\246698.jpg,0
CelebA_Spoof\Data\train\987\live\256906.jpg,0
CelebA_Spoof\Data\train\987\live\272020.jpg,0
CelebA_Spoof\Data\train\987\live\280470.jpg,0
CelebA_Spoof\Data\train\987\live\289688.jpg,0
CelebA_Spoof\Data\train\987\live\310958.jpg,0
CelebA_Spoof\Data\train\987\live\330491.jpg,0
CelebA_Spoof\Data\train\987\live\348054.jpg,0
CelebA_Spoof\Data\train\987\live\367268.jpg,0
CelebA_Spoof\Data\train\987\live\374085.jpg,0
CelebA_Spoof\Data\train\987\live\414187.jpg,0
CelebA_Spoof\Data\train\987\live\422304.jpg,0
CelebA_Spoof\Data\train\987\live\426595.jpg,0
CelebA_Spoof\Data\train\987\live\447830.jpg,0
CelebA_Spoof\Data\train\987\live\475557.jpg,0
CelebA_Spoof\Data\train\987\live\476838.jpg,0
CelebA_Spoof\Data\train\987\live\477380.jpg,0
CelebA_Spoof\Data\train\9871\live\026598.jpg,0
CelebA_Spoof\Data\train\9871\live\031901.jpg,0
CelebA_Spoof\Data\train\9871\live\098652.jpg,0
CelebA_Spoof\Data\train\9871\live\124790.jpg,0
CelebA_Spoof\Data\train\9871\live\189862.jpg,0
CelebA_Spoof\Data\train\9871\live\334406.jpg,0
CelebA_Spoof\Data\train\9871\live\370083.jpg,0
CelebA_Spoof\Data\train\9871\live\375739.jpg,0
CelebA_Spoof\Data\train\9871\live\466244.jpg,0
CelebA_Spoof\Data\train\9871\live\483119.jpg,0
CelebA_Spoof\Data\train\9872\live\159002.jpg,0
CelebA_Spoof\Data\train\9872\live\192607.jpg,0
CelebA_Spoof\Data\train\9872\live\242932.jpg,0
CelebA_Spoof\Data\train\9872\live\344374.jpg,0
CelebA_Spoof\Data\train\9872\live\380408.jpg,0
CelebA_Spoof\Data\train\9873\live\016795.jpg,0
CelebA_Spoof\Data\train\9873\live\065149.jpg,0
CelebA_Spoof\Data\train\9873\live\089095.jpg,0
CelebA_Spoof\Data\train\9873\live\103573.jpg,0
CelebA_Spoof\Data\train\9873\live\131523.jpg,0
CelebA_Spoof\Data\train\9873\live\135801.jpg,0
CelebA_Spoof\Data\train\9873\live\169623.jpg,0
CelebA_Spoof\Data\train\9873\live\234893.jpg,0
CelebA_Spoof\Data\train\9873\live\244538.jpg,0
CelebA_Spoof\Data\train\9873\live\268909.jpg,0
CelebA_Spoof\Data\train\9873\live\332808.jpg,0
CelebA_Spoof\Data\train\9873\live\334277.jpg,0
CelebA_Spoof\Data\train\9873\live\342924.jpg,0
CelebA_Spoof\Data\train\9873\live\359286.jpg,0
CelebA_Spoof\Data\train\9873\live\383441.jpg,0
CelebA_Spoof\Data\train\9873\live\414531.jpg,0
CelebA_Spoof\Data\train\9873\live\422833.jpg,0
CelebA_Spoof\Data\train\9873\live\440608.jpg,0
CelebA_Spoof\Data\train\9873\live\472657.jpg,0
CelebA_Spoof\Data\train\9873\live\476994.jpg,0
CelebA_Spoof\Data\train\9873\live\477620.jpg,0
CelebA_Spoof\Data\train\9873\live\481099.jpg,0
CelebA_Spoof\Data\train\9873\live\490062.jpg,0
CelebA_Spoof\Data\train\9876\live\079503.jpg,0
CelebA_Spoof\Data\train\9876\live\181997.jpg,0
CelebA_Spoof\Data\train\9876\live\192233.jpg,0
CelebA_Spoof\Data\train\9876\live\199752.jpg,0
CelebA_Spoof\Data\train\9876\live\242212.jpg,0
CelebA_Spoof\Data\train\9876\live\266193.jpg,0
CelebA_Spoof\Data\train\9876\live\285979.jpg,0
CelebA_Spoof\Data\train\9876\live\298793.jpg,0
CelebA_Spoof\Data\train\9876\live\333050.jpg,0
CelebA_Spoof\Data\train\9876\live\357325.jpg,0
CelebA_Spoof\Data\train\9876\live\389803.jpg,0
CelebA_Spoof\Data\train\9876\live\405100.jpg,0
CelebA_Spoof\Data\train\9876\live\460385.jpg,0
CelebA_Spoof\Data\train\9876\live\483173.jpg,0
CelebA_Spoof\Data\train\9876\live\487209.jpg,0
CelebA_Spoof\Data\train\9877\live\013238.jpg,0
CelebA_Spoof\Data\train\9877\live\038838.jpg,0
CelebA_Spoof\Data\train\9877\live\072177.jpg,0
CelebA_Spoof\Data\train\9877\live\073732.jpg,0
CelebA_Spoof\Data\train\9877\live\123729.jpg,0
CelebA_Spoof\Data\train\9877\live\156493.jpg,0
CelebA_Spoof\Data\train\9877\live\166354.jpg,0
CelebA_Spoof\Data\train\9877\live\225495.jpg,0
CelebA_Spoof\Data\train\9877\live\338916.jpg,0
CelebA_Spoof\Data\train\9877\live\343621.jpg,0
CelebA_Spoof\Data\train\9877\live\359251.jpg,0
CelebA_Spoof\Data\train\9877\live\372233.jpg,0
CelebA_Spoof\Data\train\9877\live\406729.jpg,0
CelebA_Spoof\Data\train\9878\live\003027.jpg,0
CelebA_Spoof\Data\train\9878\live\018122.jpg,0
CelebA_Spoof\Data\train\9878\live\026134.jpg,0
CelebA_Spoof\Data\train\9878\live\027024.jpg,0
CelebA_Spoof\Data\train\9878\live\031371.jpg,0
CelebA_Spoof\Data\train\9878\live\035933.jpg,0
CelebA_Spoof\Data\train\9878\live\051269.jpg,0
CelebA_Spoof\Data\train\9878\live\119613.jpg,0
CelebA_Spoof\Data\train\9878\live\128355.jpg,0
CelebA_Spoof\Data\train\9878\live\150029.jpg,0
CelebA_Spoof\Data\train\9878\live\185434.jpg,0
CelebA_Spoof\Data\train\9878\live\187713.jpg,0
CelebA_Spoof\Data\train\9878\live\189809.jpg,0
CelebA_Spoof\Data\train\9878\live\192677.jpg,0
CelebA_Spoof\Data\train\9878\live\195044.jpg,0
CelebA_Spoof\Data\train\9878\live\202618.jpg,0
CelebA_Spoof\Data\train\9878\live\210719.jpg,0
CelebA_Spoof\Data\train\9878\live\253539.jpg,0
CelebA_Spoof\Data\train\9878\live\258039.jpg,0
CelebA_Spoof\Data\train\9878\live\264058.jpg,0
CelebA_Spoof\Data\train\9878\live\270758.jpg,0
CelebA_Spoof\Data\train\9878\live\283721.jpg,0
CelebA_Spoof\Data\train\9878\live\284884.jpg,0
CelebA_Spoof\Data\train\9878\live\323973.jpg,0
CelebA_Spoof\Data\train\9878\live\380917.jpg,0
CelebA_Spoof\Data\train\9878\live\388780.jpg,0
CelebA_Spoof\Data\train\9878\live\419879.jpg,0
CelebA_Spoof\Data\train\9878\live\429778.jpg,0
CelebA_Spoof\Data\train\9878\live\446729.jpg,0
CelebA_Spoof\Data\train\9878\live\454987.jpg,0
CelebA_Spoof\Data\train\9879\live\009573.jpg,0
CelebA_Spoof\Data\train\9879\live\050731.jpg,0
CelebA_Spoof\Data\train\9879\live\084089.jpg,0
CelebA_Spoof\Data\train\9879\live\112702.jpg,0
CelebA_Spoof\Data\train\9879\live\117529.jpg,0
CelebA_Spoof\Data\train\9879\live\121538.jpg,0
CelebA_Spoof\Data\train\9879\live\127654.jpg,0
CelebA_Spoof\Data\train\9879\live\138903.jpg,0
CelebA_Spoof\Data\train\9879\live\198264.jpg,0
CelebA_Spoof\Data\train\9879\live\279211.jpg,0
CelebA_Spoof\Data\train\9879\live\290863.jpg,0
CelebA_Spoof\Data\train\9879\live\295162.jpg,0
CelebA_Spoof\Data\train\9879\live\314691.jpg,0
CelebA_Spoof\Data\train\9879\live\355590.jpg,0
CelebA_Spoof\Data\train\9879\live\397625.jpg,0
CelebA_Spoof\Data\train\9879\live\405970.jpg,0
CelebA_Spoof\Data\train\9879\live\406146.jpg,0
CelebA_Spoof\Data\train\9879\live\436034.jpg,0
CelebA_Spoof\Data\train\9879\live\449976.jpg,0
CelebA_Spoof\Data\train\988\live\009372.jpg,0
CelebA_Spoof\Data\train\988\live\026062.jpg,0
CelebA_Spoof\Data\train\988\live\041997.jpg,0
CelebA_Spoof\Data\train\988\live\051617.jpg,0
CelebA_Spoof\Data\train\988\live\069183.jpg,0
CelebA_Spoof\Data\train\988\live\070099.jpg,0
CelebA_Spoof\Data\train\988\live\082949.jpg,0
CelebA_Spoof\Data\train\988\live\083683.jpg,0
CelebA_Spoof\Data\train\988\live\093364.jpg,0
CelebA_Spoof\Data\train\988\live\094616.jpg,0
CelebA_Spoof\Data\train\988\live\095831.jpg,0
CelebA_Spoof\Data\train\988\live\096903.jpg,0
CelebA_Spoof\Data\train\988\live\100273.jpg,0
CelebA_Spoof\Data\train\988\live\119948.jpg,0
CelebA_Spoof\Data\train\988\live\121890.jpg,0
CelebA_Spoof\Data\train\988\live\141370.jpg,0
CelebA_Spoof\Data\train\988\live\141803.jpg,0
CelebA_Spoof\Data\train\988\live\142612.jpg,0
CelebA_Spoof\Data\train\988\live\162534.jpg,0
CelebA_Spoof\Data\train\988\live\166781.jpg,0
CelebA_Spoof\Data\train\988\live\171699.jpg,0
CelebA_Spoof\Data\train\988\live\175500.jpg,0
CelebA_Spoof\Data\train\988\live\188576.jpg,0
CelebA_Spoof\Data\train\988\live\214160.jpg,0
CelebA_Spoof\Data\train\988\live\222716.jpg,0
CelebA_Spoof\Data\train\988\live\253114.jpg,0
CelebA_Spoof\Data\train\988\live\265885.jpg,0
CelebA_Spoof\Data\train\988\live\275648.jpg,0
CelebA_Spoof\Data\train\988\live\277707.jpg,0
CelebA_Spoof\Data\train\988\live\296294.jpg,0
CelebA_Spoof\Data\train\988\live\302778.jpg,0
CelebA_Spoof\Data\train\988\live\363223.jpg,0
CelebA_Spoof\Data\train\988\live\367222.jpg,0
CelebA_Spoof\Data\train\988\live\386844.jpg,0
CelebA_Spoof\Data\train\988\live\406036.jpg,0
CelebA_Spoof\Data\train\988\live\434486.jpg,0
CelebA_Spoof\Data\train\988\live\453086.jpg,0
CelebA_Spoof\Data\train\988\live\464094.jpg,0
CelebA_Spoof\Data\train\988\live\475508.jpg,0
CelebA_Spoof\Data\train\9880\live\043500.jpg,0
CelebA_Spoof\Data\train\9880\live\078390.jpg,0
CelebA_Spoof\Data\train\9880\live\174681.jpg,0
CelebA_Spoof\Data\train\9880\live\236257.jpg,0
CelebA_Spoof\Data\train\9880\live\270272.jpg,0
CelebA_Spoof\Data\train\9880\live\278189.jpg,0
CelebA_Spoof\Data\train\9880\live\299554.jpg,0
CelebA_Spoof\Data\train\9880\live\425731.jpg,0
CelebA_Spoof\Data\train\9881\live\201510.jpg,0
CelebA_Spoof\Data\train\9881\live\334976.jpg,0
CelebA_Spoof\Data\train\9881\live\365287.jpg,0
CelebA_Spoof\Data\train\9882\live\039877.jpg,0
CelebA_Spoof\Data\train\9882\live\051811.jpg,0
CelebA_Spoof\Data\train\9882\live\103468.jpg,0
CelebA_Spoof\Data\train\9882\live\115760.jpg,0
CelebA_Spoof\Data\train\9882\live\178161.jpg,0
CelebA_Spoof\Data\train\9882\live\308167.jpg,0
CelebA_Spoof\Data\train\9882\live\328590.jpg,0
CelebA_Spoof\Data\train\9882\live\492553.jpg,0
CelebA_Spoof\Data\train\9884\live\011234.jpg,0
CelebA_Spoof\Data\train\9884\live\030994.jpg,0
CelebA_Spoof\Data\train\9884\live\039806.jpg,0
CelebA_Spoof\Data\train\9884\live\055442.jpg,0
CelebA_Spoof\Data\train\9884\live\070293.jpg,0
CelebA_Spoof\Data\train\9884\live\075716.jpg,0
CelebA_Spoof\Data\train\9884\live\083774.jpg,0
CelebA_Spoof\Data\train\9884\live\092629.jpg,0
CelebA_Spoof\Data\train\9884\live\121635.jpg,0
CelebA_Spoof\Data\train\9884\live\134394.jpg,0
CelebA_Spoof\Data\train\9884\live\137452.jpg,0
CelebA_Spoof\Data\train\9884\live\197992.jpg,0
CelebA_Spoof\Data\train\9884\live\199099.jpg,0
CelebA_Spoof\Data\train\9884\live\260095.jpg,0
CelebA_Spoof\Data\train\9884\live\265780.jpg,0
CelebA_Spoof\Data\train\9884\live\272078.jpg,0
CelebA_Spoof\Data\train\9884\live\275661.jpg,0
CelebA_Spoof\Data\train\9884\live\283309.jpg,0
CelebA_Spoof\Data\train\9884\live\335942.jpg,0
CelebA_Spoof\Data\train\9884\live\343148.jpg,0
CelebA_Spoof\Data\train\9884\live\377964.jpg,0
CelebA_Spoof\Data\train\9884\live\424820.jpg,0
CelebA_Spoof\Data\train\9884\live\433922.jpg,0
CelebA_Spoof\Data\train\9884\live\438442.jpg,0
CelebA_Spoof\Data\train\9884\live\440858.jpg,0
CelebA_Spoof\Data\train\9884\live\464252.jpg,0
CelebA_Spoof\Data\train\9884\live\469053.jpg,0
CelebA_Spoof\Data\train\9884\live\486075.jpg,0
CelebA_Spoof\Data\train\9885\live\050663.jpg,0
CelebA_Spoof\Data\train\9885\live\064359.jpg,0
CelebA_Spoof\Data\train\9885\live\064431.jpg,0
CelebA_Spoof\Data\train\9885\live\096187.jpg,0
CelebA_Spoof\Data\train\9885\live\103075.jpg,0
CelebA_Spoof\Data\train\9885\live\152310.jpg,0
CelebA_Spoof\Data\train\9885\live\158660.jpg,0
CelebA_Spoof\Data\train\9885\live\161346.jpg,0
CelebA_Spoof\Data\train\9885\live\169618.jpg,0
CelebA_Spoof\Data\train\9885\live\196078.jpg,0
CelebA_Spoof\Data\train\9885\live\219035.jpg,0
CelebA_Spoof\Data\train\9885\live\223934.jpg,0
CelebA_Spoof\Data\train\9885\live\273685.jpg,0
CelebA_Spoof\Data\train\9885\live\312649.jpg,0
CelebA_Spoof\Data\train\9885\live\320857.jpg,0
CelebA_Spoof\Data\train\9885\live\332442.jpg,0
CelebA_Spoof\Data\train\9885\live\333885.jpg,0
CelebA_Spoof\Data\train\9885\live\363878.jpg,0
CelebA_Spoof\Data\train\9885\live\375809.jpg,0
CelebA_Spoof\Data\train\9885\live\387516.jpg,0
CelebA_Spoof\Data\train\9885\live\394151.jpg,0
CelebA_Spoof\Data\train\9885\live\411290.jpg,0
CelebA_Spoof\Data\train\9885\live\411387.jpg,0
CelebA_Spoof\Data\train\9885\live\435809.jpg,0
CelebA_Spoof\Data\train\9885\live\469375.jpg,0
CelebA_Spoof\Data\train\9886\live\006285.jpg,0
CelebA_Spoof\Data\train\9886\live\010291.jpg,0
CelebA_Spoof\Data\train\9886\live\013973.jpg,0
CelebA_Spoof\Data\train\9886\live\018091.jpg,0
CelebA_Spoof\Data\train\9886\live\049742.jpg,0
CelebA_Spoof\Data\train\9886\live\085896.jpg,0
CelebA_Spoof\Data\train\9886\live\095101.jpg,0
CelebA_Spoof\Data\train\9886\live\099788.jpg,0
CelebA_Spoof\Data\train\9886\live\103554.jpg,0
CelebA_Spoof\Data\train\9886\live\109208.jpg,0
CelebA_Spoof\Data\train\9886\live\113461.jpg,0
CelebA_Spoof\Data\train\9886\live\121364.jpg,0
CelebA_Spoof\Data\train\9886\live\134377.jpg,0
CelebA_Spoof\Data\train\9886\live\140127.jpg,0
CelebA_Spoof\Data\train\9886\live\143681.jpg,0
CelebA_Spoof\Data\train\9886\live\152606.jpg,0
CelebA_Spoof\Data\train\9886\live\173653.jpg,0
CelebA_Spoof\Data\train\9886\live\185847.jpg,0
CelebA_Spoof\Data\train\9886\live\235326.jpg,0
CelebA_Spoof\Data\train\9886\live\246932.jpg,0
CelebA_Spoof\Data\train\9886\live\277604.jpg,0
CelebA_Spoof\Data\train\9886\live\288313.jpg,0
CelebA_Spoof\Data\train\9886\live\351748.jpg,0
CelebA_Spoof\Data\train\9886\live\373331.jpg,0
CelebA_Spoof\Data\train\9886\live\394574.jpg,0
CelebA_Spoof\Data\train\9886\live\458778.jpg,0
CelebA_Spoof\Data\train\9886\live\471371.jpg,0
CelebA_Spoof\Data\train\9886\live\475675.jpg,0
CelebA_Spoof\Data\train\9886\live\478065.jpg,0
CelebA_Spoof\Data\train\9886\live\481395.jpg,0
CelebA_Spoof\Data\train\9887\live\021740.jpg,0
CelebA_Spoof\Data\train\9887\live\095186.jpg,0
CelebA_Spoof\Data\train\9887\live\109371.jpg,0
CelebA_Spoof\Data\train\9887\live\191023.jpg,0
CelebA_Spoof\Data\train\9887\live\226387.jpg,0
CelebA_Spoof\Data\train\9887\live\249674.jpg,0
CelebA_Spoof\Data\train\9887\live\256496.jpg,0
CelebA_Spoof\Data\train\9887\live\283307.jpg,0
CelebA_Spoof\Data\train\9887\live\307897.jpg,0
CelebA_Spoof\Data\train\9887\live\308177.jpg,0
CelebA_Spoof\Data\train\9887\live\309157.jpg,0
CelebA_Spoof\Data\train\9887\live\309198.jpg,0
CelebA_Spoof\Data\train\9887\live\319485.jpg,0
CelebA_Spoof\Data\train\9887\live\321249.jpg,0
CelebA_Spoof\Data\train\9887\live\368096.jpg,0
CelebA_Spoof\Data\train\9887\live\370570.jpg,0
CelebA_Spoof\Data\train\9887\live\400226.jpg,0
CelebA_Spoof\Data\train\9887\live\430930.jpg,0
CelebA_Spoof\Data\train\9887\live\453211.jpg,0
CelebA_Spoof\Data\train\9887\live\459282.jpg,0
CelebA_Spoof\Data\train\9888\live\078172.jpg,0
CelebA_Spoof\Data\train\9888\live\092711.jpg,0
CelebA_Spoof\Data\train\9888\live\098243.jpg,0
CelebA_Spoof\Data\train\9888\live\143248.jpg,0
CelebA_Spoof\Data\train\9888\live\150252.jpg,0
CelebA_Spoof\Data\train\9888\live\216133.jpg,0
CelebA_Spoof\Data\train\9888\live\220764.jpg,0
CelebA_Spoof\Data\train\9888\live\227582.jpg,0
CelebA_Spoof\Data\train\9888\live\240909.jpg,0
CelebA_Spoof\Data\train\9888\live\272530.jpg,0
CelebA_Spoof\Data\train\9888\live\293524.jpg,0
CelebA_Spoof\Data\train\9888\live\298182.jpg,0
CelebA_Spoof\Data\train\9888\live\304865.jpg,0
CelebA_Spoof\Data\train\9888\live\310632.jpg,0
CelebA_Spoof\Data\train\9888\live\319908.jpg,0
CelebA_Spoof\Data\train\9888\live\384074.jpg,0
CelebA_Spoof\Data\train\9888\live\398051.jpg,0
CelebA_Spoof\Data\train\9888\live\406663.jpg,0
CelebA_Spoof\Data\train\9888\live\411347.jpg,0
CelebA_Spoof\Data\train\9888\live\493356.jpg,0
CelebA_Spoof\Data\train\989\live\003107.jpg,0
CelebA_Spoof\Data\train\989\live\012327.jpg,0
CelebA_Spoof\Data\train\989\live\016612.jpg,0
CelebA_Spoof\Data\train\989\live\122997.jpg,0
CelebA_Spoof\Data\train\989\live\236146.jpg,0
CelebA_Spoof\Data\train\989\live\240174.jpg,0
CelebA_Spoof\Data\train\989\live\264867.jpg,0
CelebA_Spoof\Data\train\989\live\264959.jpg,0
